fl_date,day_of_the_week,month,mkt_unique_carrier,origin,dest,crs_dep_time,dep_delay,taxi_out,taxi_in,crs_arr_time,air_time,arr_delay,distance,origin_city,origin_state,dest_city,dest_state,origin_weather_condn,origin_tempc,origin_windspeedmiles,origin_winddir16point,origin_windgustmiles,origin_windchillc,origin_precipinches,origin_humidity,origin_visibilitymiles,origin_pressureinches,origin_dewpointc,origin_cloudcover,origin_uvindex,dest_weather_condn,dest_tempc,dest_windspeedmiles,dest_winddir16point,dest_windgustmiles,dest_windchillc,dest_precipinches,dest_humidity,dest_visibilitymiles,dest_pressureinches,dest_dewpointc,dest_cloudcover,dest_uvindex
3/1/2018,Thursday,March,HA,HNL,OGG,2050,-2,10,5,2129,20,-6,100,Honolulu, HI,Kahului, HI,Light rain shower,21,10,E,14,21,0,82,6,30,18,80,1,Clear,23,15,E,21,23,0,76,6,30,19,16,1
9/1/2018,Saturday,September,HA,HNL,LAX,1445,0,13,6,2310,285,-21,2556,Honolulu, HI,Los Angeles, CA,Sunny,26,13,NE,14,26,0,61,6,30,17,4,7,Clear,25,6,SSW,6,25,0,67,6,30,18,2,1
2/1/2018,Thursday,February,HA,HNL,OGG,855,-1,25,5,936,29,17,100,Honolulu, HI,Kahului, HI,Light rain shower,23,8,S,10,23,0,90,6,30,21,61,5,Sunny,24,7,S,11,24,0,79,6,30,20,5,6
11/1/2018,Thursday,November,HA,LAS,HNL,925,-7,18,21,1245,336,-12,2762,Las Vegas, NV,Honolulu, HI,Sunny,13,4,NNW,8,13,0,25,6,30,-6,5,4,Partly cloudy,27,9,NE,11,27,0,76,6,30,22,59,7
7/1/2018,Sunday,July,HA,OGG,LIH,1205,-4,13,5,1252,33,0,201,Kahului, HI,Lihue, HI,Sunny,27,15,ENE,19,27,0,70,6,30,21,5,7,Patchy rain possible,27,9,ENE,11,27,0,69,5,30,21,18,6
6/1/2018,Friday,June,HA,LIH,HNL,1740,-6,6,9,1815,20,-6,102,Lihue, HI,Honolulu, HI,Partly cloudy,26,10,ENE,11,26,0,68,6,30,20,38,7,Light rain shower,22,9,E,12,22,0,78,6,30,18,78,1
2/1/2018,Thursday,February,HA,HNL,KOA,1336,-4,16,5,1424,28,-3,163,Honolulu, HI,Kona, HI,Moderate or heavy rain shower,25,12,SSW,14,25,0.1,79,4,30,21,54,5,Sunny,26,4,SW,7,26,0,65,6,30,19,3,7
2/1/2018,Thursday,February,HA,MKK,OGG,657,-12,4,7,724,25,-3,46,Hoolehua, HI,Kahului, HI,Patchy rain possible,23,13,S,19,23,0,84,5,30,20,14,5,Sunny,24,7,S,11,24,0,79,6,30,20,5,6
10/1/2018,Monday,October,HA,OGG,HNL,1315,2,9,6,1355,28,5,100,Kahului, HI,Honolulu, HI,Sunny,29,7,E,9,29,0,62,6,30,21,0,7,Sunny,28,4,SSE,5,28,0,60,6,30,19,5,7
3/1/2018,Thursday,March,HA,OGG,HNL,2157,-9,5,7,2234,20,-14,100,Kahului, HI,Honolulu, HI,Clear,23,15,E,21,23,0,76,6,30,19,16,1,Light rain shower,21,10,E,14,21,0,82,6,30,18,80,1
8/1/2018,Wednesday,August,HA,LAX,HNL,700,12,18,5,955,330,10,2556,Los Angeles, CA,Honolulu, HI,Sunny,27,4,SSW,5,27,0,56,6,30,17,7,7,Partly cloudy,26,16,ENE,19,26,0,74,6,30,21,54,7
11/1/2018,Thursday,November,HA,HNL,LAX,2210,-7,20,16,630,297,6,2556,Honolulu, HI,Los Angeles, CA,Partly cloudy,25,8,NE,11,25,0,87,6,30,23,42,1,Sunny,23,2,N,3,23,0,24,6,30,1,0,6
10/1/2018,Monday,October,HA,HNL,LIH,1530,-3,12,5,1612,20,-8,102,Honolulu, HI,Lihue, HI,Sunny,28,4,SSE,5,28,0,60,6,30,19,5,7,Sunny,28,6,E,7,28,0,73,6,30,23,9,7
1/1/2018,Monday,January,HA,SMF,HNL,700,2,13,6,1105,316,-28,2462,Sacramento, CA,Honolulu, HI,Sunny,8,1,SSW,2,8,0,79,6,30,5,7,3,Partly cloudy,21,6,E,8,21,0,79,6,30,17,33,6
12/1/2018,Saturday,December,HA,ITO,HNL,1026,-10,8,8,1119,39,-8,216,Hilo, HI,Honolulu, HI,Sunny,23,5,N,7,23,0,78,6,30,19,9,6,Partly cloudy,23,6,N,8,23,0,77,6,30,19,54,6
6/1/2018,Friday,June,HA,HNL,LIH,935,-6,15,5,1017,24,-4,102,Honolulu, HI,Lihue, HI,Sunny,25,9,ENE,11,25,0,71,6,30,19,16,6,Sunny,24,10,ENE,12,24,0,77,6,30,20,8,6
5/1/2018,Tuesday,May,HA,HNL,JFK,1500,1,20,5,655,551,-18,4983,Honolulu, HI,New York, NY,Sunny,23,3,NE,4,23,0,61,6,30,15,19,6,Sunny,11,6,WNW,7,10,0,59,6,30,4,0,4
5/1/2018,Tuesday,May,HA,LAX,HNL,700,-2,16,8,955,344,11,2556,Los Angeles, CA,Honolulu, HI,Cloudy,14,8,SSE,10,13,0,66,6,30,7,73,3,Cloudy,22,3,NNE,4,22,0,71,6,30,17,74,5
9/1/2018,Saturday,September,HA,LAX,HNL,1000,8,18,9,1305,340,10,2556,Los Angeles, CA,Honolulu, HI,Sunny,23,5,SSW,6,23,0,71,6,30,17,6,6,Sunny,26,13,NE,14,26,0,61,6,30,17,4,7
1/1/2018,Monday,January,HA,HNL,SMF,1625,-4,15,7,2335,295,3,2462,Honolulu, HI,Sacramento, CA,Sunny,24,7,E,8,24,0,66,6,30,17,24,6,Clear,14,1,NNW,1,14,0,63,6,30,7,5,1
1/1/2018,Monday,January,HA,HNL,LAS,1610,15,13,10,2345,315,18,2762,Honolulu, HI,Las Vegas, NV,Sunny,24,7,E,8,24,0,66,6,30,17,24,6,Clear,11,1,ESE,2,11,0,24,6,30,-9,4,1
3/1/2018,Thursday,March,HA,HNL,KOA,955,-1,14,5,1042,28,-1,163,Honolulu, HI,Kona, HI,Partly cloudy,22,8,E,10,22,0,83,6,30,19,50,6,Partly cloudy,24,6,WNW,9,24,0,73,6,30,19,26,6
10/1/2018,Monday,October,HA,KOA,HNL,900,-12,8,8,949,29,-16,163,Kona, HI,Honolulu, HI,Sunny,8,3,NW,4,8,0,13,6,30,-19,0,3,Partly cloudy,26,5,E,6,26,0,80,6,30,22,58,7
10/1/2018,Monday,October,HA,ITO,HNL,1136,-7,10,5,1230,35,-11,216,Hilo, HI,Honolulu, HI,Sunny,24,5,ESE,6,24,0,69,6,30,18,0,6,Sunny,28,4,SSE,5,28,0,60,6,30,19,5,7
9/1/2018,Saturday,September,HA,HNL,LAX,2210,-2,16,11,630,280,-15,2556,Honolulu, HI,Los Angeles, CA,Cloudy,23,9,NE,13,23,0,78,6,30,19,70,1,Sunny,23,5,SSW,6,23,0,71,6,30,17,6,6
4/1/2018,Sunday,April,HA,HNL,KOA,1445,-3,14,5,1532,27,-4,163,Honolulu, HI,Kona, HI,Partly cloudy,26,1,SW,1,27,0,57,6,30,17,38,7,Sunny,25,7,NW,10,25,0,75,6,30,20,18,6
5/1/2018,Tuesday,May,HA,SFO,HNL,900,4,29,5,1135,326,29,2398,San Francisco, CA,Honolulu, HI,Partly cloudy,11,5,WNW,5,11,0,82,6,30,8,28,4,Cloudy,22,3,NNE,4,22,0,71,6,30,17,74,5
9/1/2018,Saturday,September,HA,OGG,SJC,1050,256,11,5,1850,252,224,2355,Kahului, HI,San Jose, CA,Sunny,25,10,NNE,13,25,0,71,6,30,19,18,6,Clear,21,5,WSW,6,21,0,62,6,30,14,0,1
10/1/2019,Tuesday,October,HA,HNL,LAX,1435,3,21,8,2300,294,1,2556,Honolulu, HI,Los Angeles, CA,Partly cloudy,27,20,ENE,23,27,0,65,6,30,20,26,7,Clear,21,10,WSW,11,21,0,56,6,30,12,0,1
2/1/2019,Friday,February,HA,ITO,HNL,1116,1,9,6,1210,38,0,216,Hilo, HI,Honolulu, HI,Partly cloudy,19,7,NNW,10,19,0,69,6,30,13,6,5,Moderate or heavy rain shower,23,15,ENE,21,23,0.1,77,5,30,19,62,5
6/1/2019,Saturday,June,HA,HNL,OGG,538,-3,9,6,617,22,-5,100,Honolulu, HI,Kahului, HI,Partly cloudy,24,12,E,17,24,0,80,6,30,20,38,1,Partly cloudy,26,14,E,16,26,0,74,6,30,21,34,7
12/1/2019,Sunday,December,HA,LIH,OAK,1425,-4,9,5,2150,307,-8,2457,Lihue, HI,Oakland, CA,Light rain shower,23,21,ENE,28,23,0,77,6,30,19,55,5,Moderate rain,12,6,ESE,8,10,0.2,93,4,30,11,100,1
1/1/2019,Tuesday,January,HA,HNL,OGG,1240,-1,15,7,1321,22,2,100,Honolulu, HI,Kahului, HI,Patchy rain possible,23,17,E,21,23,0,68,5,30,17,22,5,Sunny,25,20,E,27,25,0,66,6,30,18,0,6
11/1/2019,Friday,November,HA,KOA,HNL,1654,6,9,12,1741,30,10,163,Kona, HI,Honolulu, HI,Sunny,25,6,W,8,25,0,69,6,30,19,3,7,Sunny,27,6,SW,7,27,0,57,6,30,18,8,7
3/1/2019,Friday,March,HA,HNL,LNY,1846,25,8,3,1920,19,21,72,Honolulu, HI,Lanai, HI,Light rain shower,19,11,NNE,13,19,0,78,6,30,16,78,1,Clear,20,12,NNE,20,20,0,66,6,30,13,0,1
8/1/2019,Thursday,August,HA,LAX,HNL,700,-4,14,8,945,331,4,2556,Los Angeles, CA,Honolulu, HI,Sunny,22,3,SSW,4,22,0,77,6,30,18,5,6,Sunny,26,17,ENE,22,26,0,74,6,30,21,22,7
9/1/2019,Sunday,September,HA,HNL,LAX,1435,2,15,42,2310,289,13,2556,Honolulu, HI,Los Angeles, CA,Partly cloudy,28,12,ENE,14,28,0,64,6,30,21,29,7,Clear,26,9,SSW,10,26,0,61,6,30,18,20,1
2/1/2019,Friday,February,HA,LIH,HNL,1040,-7,6,5,1115,23,-8,102,Lihue, HI,Honolulu, HI,Moderate or heavy rain shower,22,20,NE,30,22,0.1,84,5,30,19,98,5,Light rain shower,22,13,ENE,16,22,0,85,6,30,19,73,5
6/1/2019,Saturday,June,HA,HNL,ITO,606,-7,8,5,701,41,-8,216,Honolulu, HI,Hilo, HI,Partly cloudy,26,9,ENE,11,26,0,74,6,30,21,43,7,Light rain shower,18,6,ESE,10,18,0,77,6,30,14,59,4
2/1/2019,Friday,February,HA,HNL,OGG,916,-4,9,5,958,21,-11,100,Honolulu, HI,Kahului, HI,Light rain shower,22,13,ENE,16,22,0,85,6,30,19,73,5,Patchy rain possible,22,11,ENE,13,22,0,81,6,30,18,32,5
12/1/2019,Sunday,December,HA,OAK,LIH,920,-8,13,5,1300,301,-29,2457,Oakland, CA,Lihue, HI,Moderate rain,11,11,SSE,17,10,0.1,91,4,30,10,100,3,Light rain shower,23,21,ENE,28,23,0,77,6,30,19,55,5
10/1/2019,Tuesday,October,HA,LAX,HNL,1000,1,19,29,1305,317,1,2556,Los Angeles, CA,Honolulu, HI,Sunny,20,3,SSE,4,20,0,57,6,30,11,0,6,Partly cloudy,27,20,ENE,23,27,0,65,6,30,20,26,7
12/1/2019,Sunday,December,HA,KOA,HNL,809,-4,6,6,857,29,-11,163,Kona, HI,Honolulu, HI,Sunny,12,3,ENE,5,11,0,36,6,30,-3,0,4,Light rain shower,23,16,ENE,21,23,0,84,6,30,20,91,5
4/1/2019,Monday,April,HA,HNL,LAX,2220,-4,14,12,640,274,-24,2556,Honolulu, HI,Los Angeles, CA,Partly cloudy,21,4,NNE,6,21,0,71,6,30,15,31,1,Sunny,22,3,NNE,5,22,0,29,6,30,3,5,6
6/1/2019,Saturday,June,HA,SFO,OGG,1015,-4,12,23,1230,287,3,2338,San Francisco, CA,Kahului, HI,Partly cloudy,13,2,SW,3,13,0,89,6,30,11,48,4,Sunny,26,15,E,20,26,0,71,6,30,21,12,7
5/1/2019,Wednesday,May,HA,LAX,HNL,1000,7,13,15,1300,343,18,2556,Los Angeles, CA,Honolulu, HI,Sunny,18,3,SSW,3,18,0,64,6,30,11,0,5,Sunny,24,13,ENE,16,24,0,66,6,30,17,7,6
4/1/2019,Monday,April,HA,LAX,HNL,1000,40,16,22,1300,346,64,2556,Los Angeles, CA,Honolulu, HI,Sunny,22,3,NNE,5,22,0,29,6,30,3,5,6,Sunny,24,4,W,5,24,0,56,6,30,15,6,6
11/1/2019,Friday,November,HA,OGG,LIH,1425,26,15,4,1515,34,29,201,Kahului, HI,Lihue, HI,Sunny,26,2,SSW,3,26,0,70,6,30,20,22,7,Sunny,27,3,SSE,4,27,0,65,6,30,20,8,7
6/1/2019,Saturday,June,HA,OGG,HNL,645,-7,7,5,722,22,-10,100,Kahului, HI,Honolulu, HI,Partly cloudy,26,14,E,16,26,0,74,6,30,21,34,7,Partly cloudy,26,9,ENE,11,26,0,74,6,30,21,43,7
3/1/2019,Friday,March,HA,LNY,HNL,1946,13,10,3,2018,19,13,72,Lanai, HI,Honolulu, HI,Clear,20,12,NNE,20,20,0,66,6,30,13,0,1,Light rain shower,19,11,NNE,13,19,0,78,6,30,16,78,1
2/1/2019,Friday,February,HA,HNL,OGG,1405,2,13,13,1450,21,4,100,Honolulu, HI,Kahului, HI,Moderate or heavy rain shower,23,15,ENE,21,23,0.1,77,5,30,19,62,5,Patchy rain possible,23,12,ENE,16,23,0,71,6,30,18,81,5
10/1/2019,Tuesday,October,HA,HNL,LAX,2140,10,16,11,600,286,3,2556,Honolulu, HI,Los Angeles, CA,Light rain shower,24,17,ENE,24,24,0,81,6,30,20,56,1,Sunny,20,3,SSE,4,20,0,57,6,30,11,0,6
9/1/2019,Sunday,September,HA,OGG,SAN,1115,27,11,6,1940,292,11,2541,Kahului, HI,San Diego, CA,Partly cloudy,27,11,E,12,27,0,79,6,30,23,27,7,Clear,24,7,SSW,8,24,0,75,6,30,19,5,1
7/1/2019,Monday,July,HA,HNL,LIH,528,-6,8,7,606,21,-8,102,Honolulu, HI,Lihue, HI,Patchy rain possible,23,6,E,9,23,0.1,88,5,30,21,37,1,Partly cloudy,25,8,ESE,11,25,0,82,6,30,22,26,7
11/1/2019,Friday,November,HA,HNL,ITO,1500,9,15,4,1558,35,5,216,Honolulu, HI,Hilo, HI,Sunny,27,6,SW,7,27,0,57,6,30,18,8,7,Sunny,27,4,E,5,27,0,68,6,30,20,6,7
7/1/2019,Monday,July,HA,LIH,HNL,714,-6,6,6,750,19,-11,102,Lihue, HI,Honolulu, HI,Partly cloudy,25,8,ESE,11,25,0,82,6,30,22,26,7,Partly cloudy,25,8,ENE,9,25,0,84,6,30,22,32,6
9/1/2019,Sunday,September,HA,LAX,HNL,1000,2,15,21,1255,321,4,2556,Los Angeles, CA,Honolulu, HI,Sunny,25,3,SW,4,25,0,70,6,30,19,10,6,Partly cloudy,28,12,ENE,14,28,0,64,6,30,21,29,7
9/1/2019,Sunday,September,HA,HNL,LAX,2210,130,15,24,635,279,123,2556,Honolulu, HI,Los Angeles, CA,Light rain shower,24,10,ENE,13,24,0,82,6,30,21,51,1,Sunny,25,3,SW,4,25,0,70,6,30,19,10,6
5/1/2019,Wednesday,May,HA,ITO,HNL,1748,16,12,8,1843,35,16,216,Hilo, HI,Honolulu, HI,Sunny,22,9,ENE,10,22,0,68,6,30,16,0,6,Partly cloudy,21,14,ENE,20,21,0,81,6,30,18,58,1
11/1/2019,Friday,November,HA,HNL,LIH,1503,4,16,4,1545,25,7,102,Honolulu, HI,Lihue, HI,Sunny,27,6,SW,7,27,0,57,6,30,18,8,7,Sunny,27,3,SSE,4,27,0,65,6,30,20,8,7
12/1/2019,Sunday,December,HA,LNY,HNL,1948,10,5,4,2023,21,5,72,Lanai, HI,Honolulu, HI,Partly cloudy,23,14,NE,23,23,0,73,6,30,18,34,1,Partly cloudy,22,17,ENE,20,22,0,79,6,30,18,49,1
6/1/2019,Saturday,June,HA,HNL,LIH,607,-4,10,5,646,21,-7,102,Honolulu, HI,Lihue, HI,Partly cloudy,26,9,ENE,11,26,0,74,6,30,21,43,7,Patchy rain possible,26,13,E,17,26,0,77,5,30,21,41,6
8/1/2019,Thursday,August,HA,SFO,HNL,915,7,14,8,1140,329,33,2398,San Francisco, CA,Honolulu, HI,Cloudy,15,9,SW,13,15,0,93,6,30,14,66,4,Sunny,26,17,ENE,22,26,0,74,6,30,21,22,7
1/1/2019,Tuesday,January,HA,KOA,HNL,1409,-10,13,4,1500,28,-16,163,Kona, HI,Honolulu, HI,Partly cloudy,25,9,W,12,25,0,75,6,30,21,27,7,Patchy rain possible,23,17,E,21,23,0,68,5,30,17,22,5
1/1/2019,Tuesday,January,HA,HNL,ITO,1750,67,15,6,1844,36,70,216,Honolulu, HI,Hilo, HI,Patchy rain possible,23,17,E,21,23,0,68,5,30,17,22,5,Clear,21,5,ENE,6,21,0,71,6,30,16,24,1
7/1/2019,Monday,July,HA,HNL,KOA,605,-5,11,5,651,29,-6,163,Honolulu, HI,Kona, HI,Partly cloudy,25,8,ENE,9,25,0,84,6,30,22,32,6,Sunny,3,2,NW,3,3,0,56,6,30,-5,10,2
1/1/2019,Tuesday,January,HA,OGG,HNL,1349,5,8,8,1430,21,1,100,Kahului, HI,Honolulu, HI,Sunny,25,20,E,27,25,0,66,6,30,18,0,6,Patchy rain possible,23,17,E,21,23,0,68,5,30,17,22,5
2/1/2019,Friday,February,HA,OGG,HNL,1054,1,8,5,1133,22,-3,100,Kahului, HI,Honolulu, HI,Patchy rain possible,22,11,ENE,13,22,0,81,6,30,18,32,5,Light rain shower,22,13,ENE,16,22,0,85,6,30,19,73,5
8/1/2019,Thursday,August,HA,HNL,LAX,1435,16,16,16,2310,282,-5,2556,Honolulu, HI,Los Angeles, CA,Cloudy,26,20,ENE,23,26,0,69,6,30,20,65,6,Clear,29,9,SW,10,29,0,44,6,30,15,0,1
5/1/2019,Wednesday,May,HA,LAX,HNL,700,14,15,15,955,328,17,2556,Los Angeles, CA,Honolulu, HI,Sunny,18,3,SSW,3,18,0,64,6,30,11,0,5,Light rain shower,23,10,ENE,11,23,0.1,79,6,30,20,66,5
5/1/2019,Wednesday,May,HA,HNL,OGG,1851,10,8,5,1931,21,4,100,Honolulu, HI,Kahului, HI,Partly cloudy,21,14,ENE,20,21,0,81,6,30,18,58,1,Clear,23,13,ENE,23,23,0,78,6,30,19,11,1
10/1/2019,Tuesday,October,HA,LAX,HNL,700,0,12,3,945,318,-12,2556,Los Angeles, CA,Honolulu, HI,Sunny,20,3,SSE,4,20,0,57,6,30,11,0,6,Patchy rain possible,26,16,ENE,21,26,0,77,5,30,21,48,6
7/1/2019,Monday,July,HA,OGG,HNL,718,9,7,8,756,22,8,100,Kahului, HI,Honolulu, HI,Patchy rain possible,26,11,E,13,26,0,77,5,30,22,14,6,Partly cloudy,25,8,ENE,9,25,0,84,6,30,22,32,6
3/1/2019,Friday,March,HA,MKK,HNL,1818,30,6,7,1846,16,31,54,Hoolehua, HI,Honolulu, HI,Clear,21,12,NNE,14,21,0,70,6,30,16,9,1,Light rain shower,19,11,NNE,13,19,0,78,6,30,16,78,1
8/1/2019,Thursday,August,HA,LAX,HNL,1000,1,17,16,1255,346,25,2556,Los Angeles, CA,Honolulu, HI,Sunny,22,3,SSW,4,22,0,77,6,30,18,5,6,Cloudy,26,20,ENE,23,26,0,69,6,30,20,65,6
5/1/2019,Wednesday,May,HA,HNL,LAX,1435,-2,12,14,2305,287,-19,2556,Honolulu, HI,Los Angeles, CA,Sunny,24,13,ENE,16,24,0,66,6,30,17,7,6,Clear,17,8,SW,9,17,0,66,6,30,11,6,1
3/1/2019,Friday,March,HA,HNL,LNY,1638,45,10,3,1712,19,43,72,Honolulu, HI,Lanai, HI,Cloudy,22,8,NNE,9,22,0,57,6,30,13,74,5,Cloudy,23,8,NNE,9,23,0,54,6,30,13,68,5
4/1/2019,Monday,April,HA,HNL,LAX,1440,0,19,10,2305,277,-19,2556,Honolulu, HI,Los Angeles, CA,Sunny,24,4,W,5,24,0,56,6,30,15,6,6,Clear,23,6,SW,7,23,0,31,6,30,5,17,1
3/1/2019,Friday,March,HA,HNL,KOA,950,-1,14,5,1036,27,-1,163,Honolulu, HI,Kona, HI,Cloudy,19,8,NNE,10,19,0,66,6,30,12,65,4,Sunny,21,5,SE,8,21,0,52,6,30,11,9,6
1/1/2019,Tuesday,January,HA,HNL,LIH,1303,-2,12,8,1345,22,-2,102,Honolulu, HI,Lihue, HI,Patchy rain possible,23,17,E,21,23,0,68,5,30,17,22,5,Patchy rain possible,25,17,E,21,25,0,75,5,30,20,36,5
7/1/2019,Monday,July,HA,HNL,OGG,610,-4,11,7,650,20,-6,100,Honolulu, HI,Kahului, HI,Partly cloudy,25,8,ENE,9,25,0,84,6,30,22,32,6,Patchy rain possible,26,11,E,13,26,0,77,5,30,22,14,6
12/1/2019,Sunday,December,HA,LIH,LAX,1455,1,10,12,2230,303,-9,2615,Lihue, HI,Los Angeles, CA,Light rain shower,23,21,ENE,28,23,0,77,6,30,19,55,5,Partly cloudy,16,4,SW,4,16,0,44,6,30,3,42,1
9/1/2019,Sunday,September,HA,LAX,HNL,700,-3,12,4,945,325,-7,2556,Los Angeles, CA,Honolulu, HI,Sunny,25,3,SW,4,25,0,70,6,30,19,10,6,Patchy rain possible,27,7,ENE,9,27,0,77,5,30,22,31,6
4/1/2019,Monday,April,HA,HNL,SJC,1310,39,19,4,2120,282,34,2417,Honolulu, HI,San Jose, CA,Sunny,24,4,W,5,24,0,56,6,30,15,6,6,Patchy rain possible,16,3,WNW,4,16,0,74,5,30,11,20,1
11/1/2019,Friday,November,HA,HNL,KOA,1451,35,10,4,1540,27,27,163,Honolulu, HI,Kona, HI,Sunny,27,6,SW,7,27,0,57,6,30,18,8,7,Sunny,25,6,W,8,25,0,69,6,30,19,3,7
10/1/2019,Tuesday,October,HA,SMF,HNL,910,-6,14,5,1145,307,-15,2462,Sacramento, CA,Honolulu, HI,Sunny,10,6,NW,11,8,0,69,6,30,4,0,3,Patchy rain possible,26,16,ENE,21,26,0,77,5,30,21,48,6
8/1/2019,Thursday,August,HA,SJC,OGG,715,-2,11,5,940,310,-1,2355,San Jose, CA,Kahului, HI,Sunny,19,3,S,4,19,0,70,6,30,14,7,5,Partly cloudy,26,16,ENE,18,26,0,79,6,30,22,29,7
4/1/2019,Monday,April,HA,LAX,HNL,700,59,14,15,1000,353,81,2556,Los Angeles, CA,Honolulu, HI,Sunny,22,3,NNE,5,22,0,29,6,30,3,5,6,Partly cloudy,22,3,W,4,22,0,73,6,30,17,26,6
7/1/2018,Sunday,July,NK,LAS,DFW,1157,-4,27,16,1643,142,15,1055,Las Vegas, NV,Dallas/Fort Worth, TX,Sunny,30,3,ESE,4,30,0,14,6,30,0,0,8,Sunny,36,9,SSW,10,36,0,37,6,30,19,4,9
7/1/2018,Sunday,July,NK,FLL,DFW,710,-3,14,10,908,154,-3,1119,Fort Lauderdale, FL,Dallas/Fort Worth, TX,Light rain shower,29,4,SSW,4,29,0,72,6,30,24,41,6,Partly cloudy,25,10,S,14,25,0,85,6,30,22,28,6
1/1/2018,Monday,January,NK,BWI,RSW,900,-4,12,3,1140,142,-7,919,Baltimore, MD,Fort Myers, FL,Sunny,-11,4,NW,4,-18,0,65,6,30,-16,4,2,Sunny,17,5,SSE,9,17,0,77,6,30,13,19,5
2/1/2018,Thursday,February,NK,FLL,PHL,1440,-3,9,10,1722,136,-10,992,Fort Lauderdale, FL,Philadelphia, PA,Patchy rain possible,22,9,E,11,22,0,66,5,30,15,25,5,Cloudy,6,4,SSW,6,4,0,58,6,30,-2,76,2
9/1/2018,Saturday,September,NK,MYR,IAG,1155,-10,10,7,1344,85,-17,650,Myrtle Beach, SC,Niagara Falls, NY,Sunny,25,3,ENE,4,25,0,87,6,30,23,13,7,Sunny,28,7,SSW,8,28,0,64,6,30,21,8,7
8/1/2018,Wednesday,August,NK,FLL,CLE,1550,0,22,9,1842,139,-2,1062,Fort Lauderdale, FL,Cleveland, OH,Moderate or heavy rain shower,31,14,SSE,17,31,0.3,66,4,30,24,13,7,Partly cloudy,22,9,SW,12,22,0,78,6,30,18,41,1
5/1/2018,Tuesday,May,NK,BWI,LAX,910,-6,11,6,1153,314,-18,2329,Baltimore, MD,Los Angeles, CA,Sunny,14,6,W,8,13,0,55,6,30,5,0,4,Cloudy,14,8,SSE,10,13,0,66,6,30,7,73,3
5/1/2018,Tuesday,May,NK,ACY,ATL,1325,-6,12,24,1538,97,-6,679,Atlantic City, NJ,Atlanta, GA,Sunny,21,8,WSW,12,21,0,33,6,30,4,0,6,Sunny,28,4,S,5,28,0,33,6,30,10,7,7
3/1/2018,Thursday,March,NK,FLL,MSY,2200,7,17,6,2306,95,-1,674,Fort Lauderdale, FL,New Orleans, LA,Partly cloudy,27,11,S,16,27,0,63,6,30,19,39,1,Overcast,21,9,N,13,21,0,68,6,30,15,100,1
9/1/2018,Saturday,September,NK,DFW,BOS,710,34,12,7,1201,189,11,1562,Dallas/Fort Worth, TX,Boston, MA,Sunny,25,4,S,8,25,0,73,6,30,20,13,7,Partly cloudy,26,4,E,5,26,0,42,6,30,12,45,7
10/1/2018,Monday,October,NK,MCO,LAS,1737,-1,31,6,1941,257,-11,2039,Orlando, FL,Las Vegas, NV,Light rain shower,31,6,ENE,7,31,0.1,59,6,30,22,44,7,Clear,27,12,SSE,14,27,0,48,6,30,15,13,1
8/1/2018,Wednesday,August,NK,CLE,BOS,1922,-3,13,9,2104,84,1,563,Cleveland, OH,Boston, MA,Partly cloudy,22,9,SW,12,22,0,78,6,30,18,41,1,Cloudy,26,9,SSW,13,26,0,79,6,30,23,83,1
1/1/2018,Monday,January,NK,FLL,DTW,2030,-5,24,11,2328,148,0,1127,Fort Lauderdale, FL,Detroit, MI,Partly cloudy,22,8,NNW,11,22,0,68,6,30,16,27,1,Partly cloudy,-13,6,W,10,-21,0,86,6,31,-15,53,1
3/1/2018,Thursday,March,NK,MCO,BDL,705,-11,14,7,952,138,-19,1050,Orlando, FL,Hartford, CT,Sunny,20,6,SSW,9,20,0,88,6,30,18,11,5,Sunny,5,2,NNW,4,5,0,92,6,30,4,9,3
9/1/2018,Saturday,September,NK,ORD,LGA,550,-2,14,19,900,97,-2,733,Chicago, IL,New York, NY,Torrential rain shower,23,13,S,24,23,0.3,83,1,30,20,12,1,Light rain shower,22,9,E,10,22,0,74,6,30,17,57,5
3/1/2018,Thursday,March,NK,BDL,MCO,1950,-6,11,8,2248,155,-10,1050,Hartford, CT,Orlando, FL,Overcast,10,6,ENE,11,8,0,71,6,30,5,100,1,Clear,25,9,WSW,15,25,0,67,6,30,18,9,1
10/1/2018,Monday,October,NK,LAS,DTW,2259,14,12,23,557,198,9,1749,Las Vegas, NV,Detroit, MI,Clear,27,12,SSE,14,27,0,48,6,30,15,13,1,Overcast,13,10,NE,13,11,0,89,6,30,11,95,1
6/1/2018,Friday,June,NK,FLL,PHL,800,15,10,6,1041,132,2,992,Fort Lauderdale, FL,Philadelphia, PA,Partly cloudy,27,5,SE,6,27,0,77,6,30,23,39,7,Cloudy,23,1,SSE,1,23,0,87,6,30,20,76,5
10/1/2018,Monday,October,NK,LAS,LAX,2040,-4,12,10,2158,45,-15,236,Las Vegas, NV,Los Angeles, CA,Clear,27,12,SSE,14,27,0,48,6,30,15,13,1,Clear,27,3,W,4,28,0,47,6,30,15,15,1
11/1/2018,Thursday,November,NK,FLL,PHL,800,-10,29,10,1045,135,-1,992,Fort Lauderdale, FL,Philadelphia, PA,Sunny,26,10,SE,15,26,0,69,6,30,20,0,7,Partly cloudy,14,4,SW,7,13,0,89,6,30,12,30,4
